Request_id,Assigned_driver_id,Assigned_Driver_latitude,Assigned_Driver_longitude,Request_latitude,Request_longitude,Assigned_store_id,Store_latitude,Store_longitude,Distance_from_driver_to_store,Distance_store_to_customer,Total_distance
129,4130,19.094837425895,74.73405944642593,19.095405238221183,74.73971765639303,1299,19.09525290986884,74.7343742712085,0.05682207819785456,0.5617195994698413,0.6185416776676959
222,7872,26.44844275540266,74.6410461133786,26.45223089472121,74.64480326478801,2072,26.44599357398082,74.64083213928203,0.27316845493205266,0.798326373198713,1.0714948281307657
465,15258,20.935609219458964,77.74965397340442,20.940175213549495,77.75720137399863,2159,20.93443179782852,77.75054763864028,0.16048311363771006,0.9409326521585786,1.1014157657962886
475,15155,20.93697185323046,77.7354610657615,20.9451013886635,77.74817543909215,1406,20.938754125350275,77.73915801000187,0.4320681433797931,1.1726394668690847,1.6047076102488778
193,6266,23.73649406159808,92.71095331995608,23.736930748521424,92.7146602406722,1312,23.73540567605137,92.70484996256802,0.632932597496906,1.0128733397880045,1.6458059372849105
279,9149,9.494572060869077,76.33423722765008,9.5050344030219,76.33891661829502,597,9.495520789874602,76.33098677036759,0.37176449534223105,1.3694514553242996,1.7412159506665306
554,18881,19.87797993865705,75.34877931818858,19.878842151101185,75.33201666932798,935,19.87449123878785,75.34053190955747,0.9456680882805459,1.0133869374434696,1.9590550257240156
276,9257,9.508104459920023,76.32704205045697,9.525145702700078,76.32289597542929,600,9.508383418586783,76.32655489059476,0.06177742878024483,1.9065824115118482,1.968359840292093
190,6690,23.73343498197852,92.71127025920772,23.731915834458093,92.6922811782757,2319,23.735127725018696,92.70204107836072,0.9581114549163487,1.0557145841575466,2.013826039073895
615,20756,25.889576768131374,80.80427142258745,25.891949051294056,80.78638918485674,701,25.88489233009302,80.80122530687194,0.6034724455571435,1.678810012772755,2.2822824583298984
464,15881,20.94971365838163,77.75150949749461,20.934524783673226,77.75566960163285,907,20.952961900677444,77.75326902093613,0.40477330825543106,2.0652156587804384,2.4699889670358695
